Date,Location,Classification,Count
11/09/2022,Staten Island,Hospitalized,8
11/10/2022,Staten Island,Hospitalized,7
11/11/2022,Staten Island,Hospitalized,7
11/12/2022,Staten Island,Hospitalized,9
11/13/2022,Staten Island,Hospitalized,9
11/14/2022,Staten Island,Hospitalized,8
11/15/2022,Staten Island,Hospitalized,5
11/16/2022,Staten Island,Hospitalized,7
11/17/2022,Staten Island,Hospitalized,11
11/18/2022,Staten Island,Hospitalized,5
11/19/2022,Staten Island,Hospitalized,5
11/20/2022,Staten Island,Hospitalized,8
11/21/2022,Staten Island,Hospitalized,7
11/22/2022,Staten Island,Hospitalized,6
11/23/2022,Staten Island,Hospitalized,8
11/24/2022,Staten Island,Hospitalized,8
11/25/2022,Staten Island,Hospitalized,11
11/26/2022,Staten Island,Hospitalized,5
11/27/2022,Staten Island,Hospitalized,10
11/28/2022,Staten Island,Hospitalized,15
11/29/2022,Staten Island,Hospitalized,6
11/30/2022,Staten Island,Hospitalized,7
12/01/2022,Staten Island,Hospitalized,10
12/02/2022,Staten Island,Hospitalized,7
12/03/2022,Staten Island,Hospitalized,8
12/04/2022,Staten Island,Hospitalized,6
12/05/2022,Staten Island,Hospitalized,14
12/06/2022,Staten Island,Hospitalized,16
12/07/2022,Staten Island,Hospitalized,9
12/08/2022,Staten Island,Hospitalized,17
12/09/2022,Staten Island,Hospitalized,9
12/10/2022,Staten Island,Hospitalized,11
12/11/2022,Staten Island,Hospitalized,11
12/12/2022,Staten Island,Hospitalized,10
12/13/2022,Staten Island,Hospitalized,11
12/14/2022,Staten Island,Hospitalized,11
12/15/2022,Staten Island,Hospitalized,10
12/16/2022,Staten Island,Hospitalized,25
12/17/2022,Staten Island,Hospitalized,13
12/18/2022,Staten Island,Hospitalized,16
12/19/2022,Staten Island,Hospitalized,28
12/20/2022,Staten Island,Hospitalized,13
12/21/2022,Staten Island,Hospitalized,16
12/22/2022,Staten Island,Hospitalized,16
12/23/2022,Staten Island,Hospitalized,18
12/24/2022,Staten Island,Hospitalized,11
12/25/2022,Staten Island,Hospitalized,13
12/26/2022,Staten Island,Hospitalized,14
12/27/2022,Staten Island,Hospitalized,28
12/28/2022,Staten Island,Hospitalized,24
12/29/2022,Staten Island,Hospitalized,19
12/30/2022,Staten Island,Hospitalized,18
12/31/2022,Staten Island,Hospitalized,14
01/01/2023,Staten Island,Hospitalized,23
01/02/2023,Staten Island,Hospitalized,17
01/03/2023,Staten Island,Hospitalized,11
01/04/2023,Staten Island,Hospitalized,19
01/05/2023,Staten Island,Hospitalized,21
01/06/2023,Staten Island,Hospitalized,13
01/07/2023,Staten Island,Hospitalized,14
01/08/2023,Staten Island,Hospitalized,12
01/09/2023,Staten Island,Hospitalized,20
01/10/2023,Staten Island,Hospitalized,9
01/11/2023,Staten Island,Hospitalized,11
01/12/2023,Staten Island,Hospitalized,7
01/13/2023,Staten Island,Hospitalized,12
01/14/2023,Staten Island,Hospitalized,15
01/15/2023,Staten Island,Hospitalized,9
01/16/2023,Staten Island,Hospitalized,13
01/17/2023,Staten Island,Hospitalized,15
01/18/2023,Staten Island,Hospitalized,7
01/19/2023,Staten Island,Hospitalized,10
01/20/2023,Staten Island,Hospitalized,14
01/21/2023,Staten Island,Hospitalized,5
01/22/2023,Staten Island,Hospitalized,11
01/23/2023,Staten Island,Hospitalized,11
01/24/2023,Staten Island,Hospitalized,2
01/25/2023,Staten Island,Hospitalized,10
01/26/2023,Staten Island,Hospitalized,13
01/27/2023,Staten Island,Hospitalized,9
01/28/2023,Staten Island,Hospitalized,11
01/29/2023,Staten Island,Hospitalized,9
01/30/2023,Staten Island,Hospitalized,10
01/31/2023,Staten Island,Hospitalized,5
02/01/2023,Staten Island,Hospitalized,14
02/02/2023,Staten Island,Hospitalized,11
02/03/2023,Staten Island,Hospitalized,14
02/04/2023,Staten Island,Hospitalized,6
02/05/2023,Staten Island,Hospitalized,4
02/06/2023,Staten Island,Hospitalized,10
02/07/2023,Staten Island,Hospitalized,11
02/08/2023,Staten Island,Hospitalized,5
02/09/2023,Staten Island,Hospitalized,9
02/10/2023,Staten Island,Hospitalized,6
02/11/2023,Staten Island,Hospitalized,5
02/12/2023,Staten Island,Hospitalized,6
02/13/2023,Staten Island,Hospitalized,8
02/14/2023,Staten Island,Hospitalized,8
02/15/2023,Staten Island,Hospitalized,7
02/16/2023,Staten Island,Hospitalized,10
02/17/2023,Staten Island,Hospitalized,5
02/18/2023,Staten Island,Hospitalized,4
02/19/2023,Staten Island,Hospitalized,5
02/20/2023,Staten Island,Hospitalized,4
02/21/2023,Staten Island,Hospitalized,1
02/22/2023,Staten Island,Hospitalized,7
02/23/2023,Staten Island,Hospitalized,10
02/24/2023,Staten Island,Hospitalized,5
02/25/2023,Staten Island,Hospitalized,4
02/26/2023,Staten Island,Hospitalized,3
02/27/2023,Staten Island,Hospitalized,2
02/28/2023,Staten Island,Hospitalized,5
03/01/2023,Staten Island,Hospitalized,3
03/02/2023,Staten Island,Hospitalized,4
03/03/2023,Staten Island,Hospitalized,4
03/04/2023,Staten Island,Hospitalized,4
03/05/2023,Staten Island,Hospitalized,2
03/06/2023,Staten Island,Hospitalized,6
03/07/2023,Staten Island,Hospitalized,9
03/08/2023,Staten Island,Hospitalized,2
03/09/2023,Staten Island,Hospitalized,4
03/10/2023,Staten Island,Hospitalized,5
03/11/2023,Staten Island,Hospitalized,4
03/12/2023,Staten Island,Hospitalized,0
03/13/2023,Staten Island,Hospitalized,1
03/14/2023,Staten Island,Hospitalized,2
03/15/2023,Staten Island,Hospitalized,2
03/16/2023,Staten Island,Hospitalized,4
03/17/2023,Staten Island,Hospitalized,4
03/18/2023,Staten Island,Hospitalized,0
03/19/2023,Staten Island,Hospitalized,2
03/20/2023,Staten Island,Hospitalized,1
03/21/2023,Staten Island,Hospitalized,3
03/22/2023,Staten Island,Hospitalized,2
03/23/2023,Staten Island,Hospitalized,2
03/24/2023,Staten Island,Hospitalized,1
03/25/2023,Staten Island,Hospitalized,2
03/26/2023,Staten Island,Hospitalized,1
03/27/2023,Staten Island,Hospitalized,2
03/28/2023,Staten Island,Hospitalized,3
03/29/2023,Staten Island,Hospitalized,1
03/30/2023,Staten Island,Hospitalized,0
03/31/2023,Staten Island,Hospitalized,1
04/01/2023,Staten Island,Hospitalized,0
04/02/2023,Staten Island,Hospitalized,1
04/03/2023,Staten Island,Hospitalized,3
04/04/2023,Staten Island,Hospitalized,5
04/05/2023,Staten Island,Hospitalized,3
04/06/2023,Staten Island,Hospitalized,3
04/07/2023,Staten Island,Hospitalized,0
04/08/2023,Staten Island,Hospitalized,2
04/09/2023,Staten Island,Hospitalized,0
04/10/2023,Staten Island,Hospitalized,0
04/11/2023,Staten Island,Hospitalized,3
04/12/2023,Staten Island,Hospitalized,3
04/13/2023,Staten Island,Hospitalized,3
04/14/2023,Staten Island,Hospitalized,1
04/15/2023,Staten Island,Hospitalized,1
04/16/2023,Staten Island,Hospitalized,1
04/17/2023,Staten Island,Hospitalized,4
04/18/2023,Staten Island,Hospitalized,2
04/19/2023,Staten Island,Hospitalized,0
04/20/2023,Staten Island,Hospitalized,0
04/21/2023,Staten Island,Hospitalized,1
04/22/2023,Staten Island,Hospitalized,3
04/23/2023,Staten Island,Hospitalized,2
04/24/2023,Staten Island,Hospitalized,2
04/25/2023,Staten Island,Hospitalized,1
04/26/2023,Staten Island,Hospitalized,3
04/27/2023,Staten Island,Hospitalized,1
04/28/2023,Staten Island,Hospitalized,1
04/29/2023,Staten Island,Hospitalized,0
04/30/2023,Staten Island,Hospitalized,1
05/01/2023,Staten Island,Hospitalized,0
02/29/2020,Staten Island,Deaths,0
03/01/2020,Staten Island,Deaths,0
03/02/2020,Staten Island,Deaths,0
03/03/2020,Staten Island,Deaths,0
03/04/2020,Staten Island,Deaths,0
03/05/2020,Staten Island,Deaths,0
03/06/2020,Staten Island,Deaths,0
03/07/2020,Staten Island,Deaths,0
03/08/2020,Staten Island,Deaths,0
03/09/2020,Staten Island,Deaths,0
03/10/2020,Staten Island,Deaths,0
03/11/2020,Staten Island,Deaths,0
03/12/2020,Staten Island,Deaths,0
03/13/2020,Staten Island,Deaths,0
03/14/2020,Staten Island,Deaths,0
03/15/2020,Staten Island,Deaths,0
03/16/2020,Staten Island,Deaths,0
03/17/2020,Staten Island,Deaths,0
03/18/2020,Staten Island,Deaths,0
03/19/2020,Staten Island,Deaths,4
03/20/2020,Staten Island,Deaths,3
03/21/2020,Staten Island,Deaths,1
03/22/2020,Staten Island,Deaths,6
03/23/2020,Staten Island,Deaths,8
03/24/2020,Staten Island,Deaths,6
03/25/2020,Staten Island,Deaths,4
03/26/2020,Staten Island,Deaths,10
03/27/2020,Staten Island,Deaths,7
03/28/2020,Staten Island,Deaths,13
03/29/2020,Staten Island,Deaths,17
03/30/2020,Staten Island,Deaths,10
03/31/2020,Staten Island,Deaths,22
04/01/2020,Staten Island,Deaths,16
04/02/2020,Staten Island,Deaths,29
04/03/2020,Staten Island,Deaths,29
04/04/2020,Staten Island,Deaths,20
04/05/2020,Staten Island,Deaths,22
04/06/2020,Staten Island,Deaths,24
04/07/2020,Staten Island,Deaths,27
04/08/2020,Staten Island,Deaths,34
04/09/2020,Staten Island,Deaths,25
04/10/2020,Staten Island,Deaths,19
04/11/2020,Staten Island,Deaths,28
04/12/2020,Staten Island,Deaths,26
04/13/2020,Staten Island,Deaths,25
04/14/2020,Staten Island,Deaths,24
04/15/2020,Staten Island,Deaths,24
04/16/2020,Staten Island,Deaths,14
04/17/2020,Staten Island,Deaths,15
04/18/2020,Staten Island,Deaths,19
04/19/2020,Staten Island,Deaths,19
04/20/2020,Staten Island,Deaths,17
04/21/2020,Staten Island,Deaths,11
04/22/2020,Staten Island,Deaths,14
04/23/2020,Staten Island,Deaths,13
04/24/2020,Staten Island,Deaths,14
04/25/2020,Staten Island,Deaths,9
04/26/2020,Staten Island,Deaths,7
04/27/2020,Staten Island,Deaths,9
04/28/2020,Staten Island,Deaths,8
04/29/2020,Staten Island,Deaths,14
04/30/2020,Staten Island,Deaths,11
05/01/2020,Staten Island,Deaths,8
05/02/2020,Staten Island,Deaths,12
05/03/2020,Staten Island,Deaths,15
05/04/2020,Staten Island,Deaths,8
05/05/2020,Staten Island,Deaths,12
05/06/2020,Staten Island,Deaths,8
05/07/2020,Staten Island,Deaths,4
05/08/2020,Staten Island,Deaths,5
05/09/2020,Staten Island,Deaths,3
05/10/2020,Staten Island,Deaths,8
05/11/2020,Staten Island,Deaths,3
05/12/2020,Staten Island,Deaths,6
05/13/2020,Staten Island,Deaths,6
05/14/2020,Staten Island,Deaths,6
05/15/2020,Staten Island,Deaths,6
05/16/2020,Staten Island,Deaths,2
05/17/2020,Staten Island,Deaths,2
05/18/2020,Staten Island,Deaths,2
05/19/2020,Staten Island,Deaths,5
05/20/2020,Staten Island,Deaths,7
05/21/2020,Staten Island,Deaths,3
05/22/2020,Staten Island,Deaths,5
05/23/2020,Staten Island,Deaths,2
05/24/2020,Staten Island,Deaths,5
05/25/2020,Staten Island,Deaths,2
05/26/2020,Staten Island,Deaths,1
05/27/2020,Staten Island,Deaths,2
05/28/2020,Staten Island,Deaths,1
05/29/2020,Staten Island,Deaths,2
05/30/2020,Staten Island,Deaths,1
05/31/2020,Staten Island,Deaths,2
06/01/2020,Staten Island,Deaths,3
06/02/2020,Staten Island,Deaths,1
06/03/2020,Staten Island,Deaths,2
06/04/2020,Staten Island,Deaths,2
06/05/2020,Staten Island,Deaths,1
06/06/2020,Staten Island,Deaths,0
06/07/2020,Staten Island,Deaths,1
06/08/2020,Staten Island,Deaths,0
06/09/2020,Staten Island,Deaths,2
06/10/2020,Staten Island,Deaths,2
06/11/2020,Staten Island,Deaths,1
06/12/2020,Staten Island,Deaths,0
06/13/2020,Staten Island,Deaths,1
06/14/2020,Staten Island,Deaths,2
06/15/2020,Staten Island,Deaths,2
06/16/2020,Staten Island,Deaths,0
06/17/2020,Staten Island,Deaths,0
06/18/2020,Staten Island,Deaths,1
06/19/2020,Staten Island,Deaths,2
06/20/2020,Staten Island,Deaths,2
06/21/2020,Staten Island,Deaths,1
06/22/2020,Staten Island,Deaths,2
06/23/2020,Staten Island,Deaths,0
06/24/2020,Staten Island,Deaths,1
06/25/2020,Staten Island,Deaths,1
06/26/2020,Staten Island,Deaths,1
06/27/2020,Staten Island,Deaths,1
06/28/2020,Staten Island,Deaths,0
06/29/2020,Staten Island,Deaths,3
06/30/2020,Staten Island,Deaths,0
07/01/2020,Staten Island,Deaths,1
07/02/2020,Staten Island,Deaths,3
07/03/2020,Staten Island,Deaths,0
07/04/2020,Staten Island,Deaths,1
07/05/2020,Staten Island,Deaths,0
07/06/2020,Staten Island,Deaths,0
07/07/2020,Staten Island,Deaths,0
07/08/2020,Staten Island,Deaths,2
07/09/2020,Staten Island,Deaths,0
07/10/2020,Staten Island,Deaths,0
07/11/2020,Staten Island,Deaths,0
07/12/2020,Staten Island,Deaths,0
07/13/2020,Staten Island,Deaths,0
07/14/2020,Staten Island,Deaths,0
07/15/2020,Staten Island,Deaths,0
07/16/2020,Staten Island,Deaths,0
07/17/2020,Staten Island,Deaths,0
07/18/2020,Staten Island,Deaths,0
07/19/2020,Staten Island,Deaths,0
07/20/2020,Staten Island,Deaths,0
07/21/2020,Staten Island,Deaths,0
07/22/2020,Staten Island,Deaths,0
07/23/2020,Staten Island,Deaths,0
07/24/2020,Staten Island,Deaths,1
07/25/2020,Staten Island,Deaths,0
07/26/2020,Staten Island,Deaths,0
07/27/2020,Staten Island,Deaths,0
07/28/2020,Staten Island,Deaths,0
07/29/2020,Staten Island,Deaths,1
07/30/2020,Staten Island,Deaths,0
07/31/2020,Staten Island,Deaths,0
08/01/2020,Staten Island,Deaths,0
08/02/2020,Staten Island,Deaths,0
08/03/2020,Staten Island,Deaths,0
08/04/2020,Staten Island,Deaths,0
08/05/2020,Staten Island,Deaths,0
08/06/2020,Staten Island,Deaths,0
08/07/2020,Staten Island,Deaths,0
08/08/2020,Staten Island,Deaths,0
08/09/2020,Staten Island,Deaths,0
08/10/2020,Staten Island,Deaths,0
08/11/2020,Staten Island,Deaths,0
08/12/2020,Staten Island,Deaths,0
08/13/2020,Staten Island,Deaths,0
08/14/2020,Staten Island,Deaths,1
08/15/2020,Staten Island,Deaths,0
08/16/2020,Staten Island,Deaths,0
08/17/2020,Staten Island,Deaths,1
08/18/2020,Staten Island,Deaths,0
08/19/2020,Staten Island,Deaths,0
08/20/2020,Staten Island,Deaths,0
08/21/2020,Staten Island,Deaths,0
08/22/2020,Staten Island,Deaths,1
08/23/2020,Staten Island,Deaths,0
08/24/2020,Staten Island,Deaths,1
08/25/2020,Staten Island,Deaths,0
08/26/2020,Staten Island,Deaths,0
08/27/2020,Staten Island,Deaths,0
08/28/2020,Staten Island,Deaths,0
08/29/2020,Staten Island,Deaths,0
08/30/2020,Staten Island,Deaths,0
08/31/2020,Staten Island,Deaths,0
09/01/2020,Staten Island,Deaths,1
09/02/2020,Staten Island,Deaths,0
09/03/2020,Staten Island,Deaths,0
09/04/2020,Staten Island,Deaths,0
09/05/2020,Staten Island,Deaths,0
09/06/2020,Staten Island,Deaths,0
09/07/2020,Staten Island,Deaths,0
09/08/2020,Staten Island,Deaths,0
09/09/2020,Staten Island,Deaths,0
09/10/2020,Staten Island,Deaths,0
09/11/2020,Staten Island,Deaths,0
09/12/2020,Staten Island,Deaths,0
09/13/2020,Staten Island,Deaths,0
09/14/2020,Staten Island,Deaths,0
09/15/2020,Staten Island,Deaths,0
09/16/2020,Staten Island,Deaths,1
09/17/2020,Staten Island,Deaths,0
09/18/2020,Staten Island,Deaths,0
09/19/2020,Staten Island,Deaths,0
09/20/2020,Staten Island,Deaths,0
09/21/2020,Staten Island,Deaths,0
09/22/2020,Staten Island,Deaths,0
09/23/2020,Staten Island,Deaths,1
09/24/2020,Staten Island,Deaths,0
09/25/2020,Staten Island,Deaths,0
09/26/2020,Staten Island,Deaths,0
09/27/2020,Staten Island,Deaths,0
09/28/2020,Staten Island,Deaths,0
09/29/2020,Staten Island,Deaths,0
09/30/2020,Staten Island,Deaths,1
10/01/2020,Staten Island,Deaths,0
10/02/2020,Staten Island,Deaths,0
10/03/2020,Staten Island,Deaths,1
10/04/2020,Staten Island,Deaths,1
10/05/2020,Staten Island,Deaths,0
10/06/2020,Staten Island,Deaths,0
10/07/2020,Staten Island,Deaths,0
10/08/2020,Staten Island,Deaths,0
10/09/2020,Staten Island,Deaths,0
10/10/2020,Staten Island,Deaths,1
10/11/2020,Staten Island,Deaths,0
10/12/2020,Staten Island,Deaths,1
10/13/2020,Staten Island,Deaths,0
10/14/2020,Staten Island,Deaths,0
10/15/2020,Staten Island,Deaths,0
10/16/2020,Staten Island,Deaths,0
10/17/2020,Staten Island,Deaths,0
10/18/2020,Staten Island,Deaths,1
10/19/2020,Staten Island,Deaths,1
10/20/2020,Staten Island,Deaths,0
10/21/2020,Staten Island,Deaths,1
10/22/2020,Staten Island,Deaths,0
10/23/2020,Staten Island,Deaths,1
10/24/2020,Staten Island,Deaths,0
10/25/2020,Staten Island,Deaths,1
10/26/2020,Staten Island,Deaths,0
10/27/2020,Staten Island,Deaths,0
10/28/2020,Staten Island,Deaths,1
10/29/2020,Staten Island,Deaths,0
10/30/2020,Staten Island,Deaths,2
10/31/2020,Staten Island,Deaths,0
11/01/2020,Staten Island,Deaths,1
11/02/2020,Staten Island,Deaths,0
11/03/2020,Staten Island,Deaths,0
11/04/2020,Staten Island,Deaths,1
11/05/2020,Staten Island,Deaths,0
11/06/2020,Staten Island,Deaths,1
11/07/2020,Staten Island,Deaths,1
11/08/2020,Staten Island,Deaths,1
11/09/2020,Staten Island,Deaths,0
11/10/2020,Staten Island,Deaths,0
11/11/2020,Staten Island,Deaths,1
11/12/2020,Staten Island,Deaths,2
11/13/2020,Staten Island,Deaths,1
11/14/2020,Staten Island,Deaths,1
11/15/2020,Staten Island,Deaths,4
11/16/2020,Staten Island,Deaths,2
11/17/2020,Staten Island,Deaths,2
11/18/2020,Staten Island,Deaths,2
11/19/2020,Staten Island,Deaths,0
11/20/2020,Staten Island,Deaths,1
11/21/2020,Staten Island,Deaths,4
11/22/2020,Staten Island,Deaths,1
11/23/2020,Staten Island,Deaths,1
11/24/2020,Staten Island,Deaths,3
11/25/2020,Staten Island,Deaths,4
11/26/2020,Staten Island,Deaths,2
11/27/2020,Staten Island,Deaths,4
11/28/2020,Staten Island,Deaths,1
11/29/2020,Staten Island,Deaths,4
11/30/2020,Staten Island,Deaths,2
12/01/2020,Staten Island,Deaths,9
12/02/2020,Staten Island,Deaths,4
12/03/2020,Staten Island,Deaths,3
12/04/2020,Staten Island,Deaths,6
12/05/2020,Staten Island,Deaths,4
12/06/2020,Staten Island,Deaths,2
12/07/2020,Staten Island,Deaths,2
12/08/2020,Staten Island,Deaths,4
12/09/2020,Staten Island,Deaths,4
12/10/2020,Staten Island,Deaths,2
12/11/2020,Staten Island,Deaths,7
12/12/2020,Staten Island,Deaths,8
12/13/2020,Staten Island,Deaths,6
12/14/2020,Staten Island,Deaths,4
12/15/2020,Staten Island,Deaths,6
12/16/2020,Staten Island,Deaths,4
12/17/2020,Staten Island,Deaths,5
12/18/2020,Staten Island,Deaths,4
12/19/2020,Staten Island,Deaths,4
12/20/2020,Staten Island,Deaths,7
12/21/2020,Staten Island,Deaths,3
12/22/2020,Staten Island,Deaths,10
12/23/2020,Staten Island,Deaths,5
12/24/2020,Staten Island,Deaths,4
12/25/2020,Staten Island,Deaths,7
12/26/2020,Staten Island,Deaths,2
12/27/2020,Staten Island,Deaths,9
12/28/2020,Staten Island,Deaths,6
12/29/2020,Staten Island,Deaths,9
12/30/2020,Staten Island,Deaths,5
12/31/2020,Staten Island,Deaths,2
01/01/2021,Staten Island,Deaths,3
01/02/2021,Staten Island,Deaths,8
01/03/2021,Staten Island,Deaths,5
01/04/2021,Staten Island,Deaths,8
01/05/2021,Staten Island,Deaths,5
01/06/2021,Staten Island,Deaths,6
01/07/2021,Staten Island,Deaths,7
01/08/2021,Staten Island,Deaths,8
01/09/2021,Staten Island,Deaths,4
01/10/2021,Staten Island,Deaths,4
01/11/2021,Staten Island,Deaths,2
01/12/2021,Staten Island,Deaths,5
01/13/2021,Staten Island,Deaths,6
01/14/2021,Staten Island,Deaths,5
01/15/2021,Staten Island,Deaths,9
01/16/2021,Staten Island,Deaths,2
01/17/2021,Staten Island,Deaths,2
01/18/2021,Staten Island,Deaths,6
01/19/2021,Staten Island,Deaths,6
01/20/2021,Staten Island,Deaths,7
01/21/2021,Staten Island,Deaths,4
01/22/2021,Staten Island,Deaths,4
01/23/2021,Staten Island,Deaths,10
01/24/2021,Staten Island,Deaths,7
01/25/2021,Staten Island,Deaths,7
01/26/2021,Staten Island,Deaths,2
01/27/2021,Staten Island,Deaths,5
01/28/2021,Staten Island,Deaths,7
01/29/2021,Staten Island,Deaths,6
01/30/2021,Staten Island,Deaths,4
01/31/2021,Staten Island,Deaths,6
02/01/2021,Staten Island,Deaths,3
02/02/2021,Staten Island,Deaths,6
02/03/2021,Staten Island,Deaths,7
02/04/2021,Staten Island,Deaths,3
02/05/2021,Staten Island,Deaths,4
02/06/2021,Staten Island,Deaths,7
02/07/2021,Staten Island,Deaths,3
02/08/2021,Staten Island,Deaths,5
02/09/2021,Staten Island,Deaths,3
02/10/2021,Staten Island,Deaths,5
02/11/2021,Staten Island,Deaths,5
02/12/2021,Staten Island,Deaths,5
02/13/2021,Staten Island,Deaths,5
02/14/2021,Staten Island,Deaths,3
02/15/2021,Staten Island,Deaths,4
02/16/2021,Staten Island,Deaths,3
02/17/2021,Staten Island,Deaths,3
02/18/2021,Staten Island,Deaths,2
02/19/2021,Staten Island,Deaths,0
02/20/2021,Staten Island,Deaths,7
02/21/2021,Staten Island,Deaths,3
02/22/2021,Staten Island,Deaths,5
02/23/2021,Staten Island,Deaths,3
02/24/2021,Staten Island,Deaths,8
02/25/2021,Staten Island,Deaths,3
